"condition","std","replication","seed"
4,0.3,186,5567
5,0.3,186,5568
0,0.45,186,5569
1,0.45,186,5570
2,0.45,186,5571
3,0.45,186,5572
4,0.45,186,5573
5,0.45,186,5574
0,0.6,186,5575
1,0.6,186,5576
2,0.6,186,5577
3,0.6,186,5578
4,0.6,186,5579
5,0.6,186,5580
0,0,187,5581
1,0,187,5582
2,0,187,5583
3,0,187,5584
4,0,187,5585
5,0,187,5586
0,0.15,187,5587
1,0.15,187,5588
2,0.15,187,5589
3,0.15,187,5590
4,0.15,187,5591
5,0.15,187,5592
0,0.3,187,5593
1,0.3,187,5594
2,0.3,187,5595
3,0.3,187,5596
4,0.3,187,5597
5,0.3,187,5598
0,0.45,187,5599
1,0.45,187,5600
2,0.45,187,5601
3,0.45,187,5602
4,0.45,187,5603
5,0.45,187,5604
0,0.6,187,5605
1,0.6,187,5606
2,0.6,187,5607
3,0.6,187,5608
4,0.6,187,5609
5,0.6,187,5610
0,0,188,5611
1,0,188,5612
2,0,188,5613
3,0,188,5614
4,0,188,5615
5,0,188,5616
0,0.15,188,5617
1,0.15,188,5618
2,0.15,188,5619
3,0.15,188,5620
4,0.15,188,5621
5,0.15,188,5622
0,0.3,188,5623
1,0.3,188,5624
2,0.3,188,5625
3,0.3,188,5626
4,0.3,188,5627
5,0.3,188,5628
0,0.45,188,5629
1,0.45,188,5630
2,0.45,188,5631
3,0.45,188,5632
4,0.45,188,5633
5,0.45,188,5634
0,0.6,188,5635
1,0.6,188,5636
2,0.6,188,5637
3,0.6,188,5638
4,0.6,188,5639
5,0.6,188,5640
0,0,189,5641
1,0,189,5642
2,0,189,5643
3,0,189,5644
4,0,189,5645
5,0,189,5646
0,0.15,189,5647
1,0.15,189,5648
2,0.15,189,5649
3,0.15,189,5650
4,0.15,189,5651
5,0.15,189,5652
0,0.3,189,5653
1,0.3,189,5654
2,0.3,189,5655
3,0.3,189,5656
4,0.3,189,5657
5,0.3,189,5658
0,0.45,189,5659
1,0.45,189,5660
2,0.45,189,5661
3,0.45,189,5662
4,0.45,189,5663
5,0.45,189,5664
0,0.6,189,5665
1,0.6,189,5666
2,0.6,189,5667
3,0.6,189,5668
4,0.6,189,5669
5,0.6,189,5670
0,0,190,5671
1,0,190,5672
2,0,190,5673
3,0,190,5674
4,0,190,5675
5,0,190,5676
0,0.15,190,5677
1,0.15,190,5678
2,0.15,190,5679
3,0.15,190,5680
4,0.15,190,5681
5,0.15,190,5682
0,0.3,190,5683
1,0.3,190,5684
2,0.3,190,5685
3,0.3,190,5686
4,0.3,190,5687
5,0.3,190,5688
0,0.45,190,5689
1,0.45,190,5690
2,0.45,190,5691
3,0.45,190,5692
4,0.45,190,5693
5,0.45,190,5694
0,0.6,190,5695
1,0.6,190,5696
2,0.6,190,5697
3,0.6,190,5698
4,0.6,190,5699
5,0.6,190,5700
0,0,191,5701
1,0,191,5702
2,0,191,5703
3,0,191,5704
4,0,191,5705
5,0,191,5706
0,0.15,191,5707
1,0.15,191,5708
2,0.15,191,5709
3,0.15,191,5710
4,0.15,191,5711
5,0.15,191,5712
0,0.3,191,5713
1,0.3,191,5714
2,0.3,191,5715
3,0.3,191,5716
4,0.3,191,5717
5,0.3,191,5718
0,0.45,191,5719
1,0.45,191,5720
2,0.45,191,5721
3,0.45,191,5722
4,0.45,191,5723
5,0.45,191,5724
0,0.6,191,5725
1,0.6,191,5726
2,0.6,191,5727
3,0.6,191,5728
4,0.6,191,5729
5,0.6,191,5730
0,0,192,5731
1,0,192,5732
2,0,192,5733
3,0,192,5734
4,0,192,5735
5,0,192,5736
0,0.15,192,5737
1,0.15,192,5738
2,0.15,192,5739
3,0.15,192,5740
4,0.15,192,5741
5,0.15,192,5742
0,0.3,192,5743
1,0.3,192,5744
2,0.3,192,5745
3,0.3,192,5746
4,0.3,192,5747
5,0.3,192,5748
0,0.45,192,5749
1,0.45,192,5750
2,0.45,192,5751
3,0.45,192,5752
4,0.45,192,5753
5,0.45,192,5754
0,0.6,192,5755
1,0.6,192,5756
2,0.6,192,5757
3,0.6,192,5758
4,0.6,192,5759
5,0.6,192,5760
0,0,193,5761
1,0,193,5762
2,0,193,5763
3,0,193,5764
4,0,193,5765
5,0,193,5766
0,0.15,193,5767
1,0.15,193,5768
2,0.15,193,5769
3,0.15,193,5770
4,0.15,193,5771
5,0.15,193,5772
0,0.3,193,5773
1,0.3,193,5774
2,0.3,193,5775
3,0.3,193,5776
4,0.3,193,5777
5,0.3,193,5778
0,0.45,193,5779
1,0.45,193,5780
2,0.45,193,5781
3,0.45,193,5782
4,0.45,193,5783
5,0.45,193,5784
0,0.6,193,5785
1,0.6,193,5786
2,0.6,193,5787
3,0.6,193,5788
4,0.6,193,5789
5,0.6,193,5790
0,0,194,5791
1,0,194,5792
2,0,194,5793
3,0,194,5794
4,0,194,5795
5,0,194,5796
0,0.15,194,5797
1,0.15,194,5798
2,0.15,194,5799
3,0.15,194,5800
4,0.15,194,5801
5,0.15,194,5802
0,0.3,194,5803
1,0.3,194,5804
2,0.3,194,5805
3,0.3,194,5806
4,0.3,194,5807
5,0.3,194,5808
0,0.45,194,5809
1,0.45,194,5810
2,0.45,194,5811
3,0.45,194,5812
4,0.45,194,5813
5,0.45,194,5814
0,0.6,194,5815
1,0.6,194,5816
2,0.6,194,5817
3,0.6,194,5818
4,0.6,194,5819
5,0.6,194,5820
0,0,195,5821
1,0,195,5822
2,0,195,5823
3,0,195,5824
4,0,195,5825
5,0,195,5826
0,0.15,195,5827
1,0.15,195,5828
2,0.15,195,5829
3,0.15,195,5830
4,0.15,195,5831
5,0.15,195,5832
0,0.3,195,5833
1,0.3,195,5834
2,0.3,195,5835
3,0.3,195,5836
4,0.3,195,5837
5,0.3,195,5838
0,0.45,195,5839
1,0.45,195,5840
2,0.45,195,5841
3,0.45,195,5842
4,0.45,195,5843
5,0.45,195,5844
0,0.6,195,5845
1,0.6,195,5846
2,0.6,195,5847
3,0.6,195,5848
4,0.6,195,5849
5,0.6,195,5850
0,0,196,5851
1,0,196,5852
2,0,196,5853
3,0,196,5854
4,0,196,5855
5,0,196,5856
0,0.15,196,5857
1,0.15,196,5858
2,0.15,196,5859
3,0.15,196,5860
4,0.15,196,5861
5,0.15,196,5862
0,0.3,196,5863
1,0.3,196,5864
2,0.3,196,5865
3,0.3,196,5866
4,0.3,196,5867
5,0.3,196,5868
0,0.45,196,5869
1,0.45,196,5870
2,0.45,196,5871
3,0.45,196,5872
4,0.45,196,5873
5,0.45,196,5874
0,0.6,196,5875
1,0.6,196,5876
2,0.6,196,5877
3,0.6,196,5878
4,0.6,196,5879
5,0.6,196,5880
0,0,197,5881
1,0,197,5882
2,0,197,5883
3,0,197,5884
4,0,197,5885
5,0,197,5886
0,0.15,197,5887
1,0.15,197,5888
2,0.15,197,5889
3,0.15,197,5890
4,0.15,197,5891
5,0.15,197,5892
0,0.3,197,5893
1,0.3,197,5894
2,0.3,197,5895
3,0.3,197,5896
4,0.3,197,5897
5,0.3,197,5898
0,0.45,197,5899
1,0.45,197,5900
2,0.45,197,5901
3,0.45,197,5902
4,0.45,197,5903
5,0.45,197,5904
0,0.6,197,5905
1,0.6,197,5906
2,0.6,197,5907
3,0.6,197,5908
4,0.6,197,5909
5,0.6,197,5910
0,0,198,5911
1,0,198,5912
2,0,198,5913
3,0,198,5914
4,0,198,5915
5,0,198,5916
0,0.15,198,5917
1,0.15,198,5918
2,0.15,198,5919
3,0.15,198,5920
4,0.15,198,5921
5,0.15,198,5922
0,0.3,198,5923
1,0.3,198,5924
2,0.3,198,5925
3,0.3,198,5926
4,0.3,198,5927
5,0.3,198,5928
0,0.45,198,5929
1,0.45,198,5930
2,0.45,198,5931
3,0.45,198,5932
4,0.45,198,5933
5,0.45,198,5934
0,0.6,198,5935
1,0.6,198,5936
2,0.6,198,5937
3,0.6,198,5938
4,0.6,198,5939
5,0.6,198,5940
0,0,199,5941
1,0,199,5942
2,0,199,5943
3,0,199,5944
4,0,199,5945
5,0,199,5946
0,0.15,199,5947
1,0.15,199,5948
2,0.15,199,5949
3,0.15,199,5950
4,0.15,199,5951
5,0.15,199,5952
0,0.3,199,5953
1,0.3,199,5954
2,0.3,199,5955
3,0.3,199,5956
4,0.3,199,5957
5,0.3,199,5958
0,0.45,199,5959
1,0.45,199,5960
2,0.45,199,5961
3,0.45,199,5962
4,0.45,199,5963
5,0.45,199,5964
0,0.6,199,5965
1,0.6,199,5966
2,0.6,199,5967
3,0.6,199,5968
4,0.6,199,5969
5,0.6,199,5970
0,0,200,5971
1,0,200,5972
2,0,200,5973
3,0,200,5974
4,0,200,5975
5,0,200,5976
0,0.15,200,5977
1,0.15,200,5978
2,0.15,200,5979
3,0.15,200,5980
4,0.15,200,5981
5,0.15,200,5982
0,0.3,200,5983
1,0.3,200,5984
2,0.3,200,5985
3,0.3,200,5986
4,0.3,200,5987
5,0.3,200,5988
0,0.45,200,5989
1,0.45,200,5990
2,0.45,200,5991
3,0.45,200,5992
4,0.45,200,5993
5,0.45,200,5994
0,0.6,200,5995
1,0.6,200,5996
2,0.6,200,5997
3,0.6,200,5998
4,0.6,200,5999
5,0.6,200,6000
0,0,201,6001
1,0,201,6002
2,0,201,6003
3,0,201,6004
4,0,201,6005
5,0,201,6006
0,0.15,201,6007
1,0.15,201,6008
2,0.15,201,6009
3,0.15,201,6010
4,0.15,201,6011
5,0.15,201,6012
0,0.3,201,6013
1,0.3,201,6014
2,0.3,201,6015
3,0.3,201,6016
4,0.3,201,6017
5,0.3,201,6018
0,0.45,201,6019
1,0.45,201,6020
2,0.45,201,6021
3,0.45,201,6022
4,0.45,201,6023
5,0.45,201,6024
0,0.6,201,6025
1,0.6,201,6026
2,0.6,201,6027
3,0.6,201,6028
4,0.6,201,6029
5,0.6,201,6030
0,0,202,6031
1,0,202,6032
2,0,202,6033
3,0,202,6034
4,0,202,6035
5,0,202,6036
0,0.15,202,6037
1,0.15,202,6038
2,0.15,202,6039
3,0.15,202,6040
4,0.15,202,6041
5,0.15,202,6042
0,0.3,202,6043
1,0.3,202,6044
2,0.3,202,6045
3,0.3,202,6046
4,0.3,202,6047
5,0.3,202,6048
0,0.45,202,6049
1,0.45,202,6050
2,0.45,202,6051
3,0.45,202,6052
4,0.45,202,6053
5,0.45,202,6054
0,0.6,202,6055
1,0.6,202,6056
2,0.6,202,6057
3,0.6,202,6058
4,0.6,202,6059
5,0.6,202,6060
0,0,203,6061
1,0,203,6062
2,0,203,6063
3,0,203,6064
4,0,203,6065
5,0,203,6066
0,0.15,203,6067
1,0.15,203,6068
2,0.15,203,6069
3,0.15,203,6070
4,0.15,203,6071
5,0.15,203,6072
0,0.3,203,6073
1,0.3,203,6074
2,0.3,203,6075
3,0.3,203,6076
4,0.3,203,6077
5,0.3,203,6078
0,0.45,203,6079
1,0.45,203,6080
2,0.45,203,6081
3,0.45,203,6082
4,0.45,203,6083
5,0.45,203,6084
0,0.6,203,6085
1,0.6,203,6086
2,0.6,203,6087
3,0.6,203,6088
4,0.6,203,6089
5,0.6,203,6090
0,0,204,6091
1,0,204,6092
2,0,204,6093
3,0,204,6094
4,0,204,6095
5,0,204,6096
0,0.15,204,6097
1,0.15,204,6098
2,0.15,204,6099
3,0.15,204,6100
4,0.15,204,6101
5,0.15,204,6102
0,0.3,204,6103
1,0.3,204,6104
2,0.3,204,6105
3,0.3,204,6106
4,0.3,204,6107
5,0.3,204,6108
0,0.45,204,6109
1,0.45,204,6110
2,0.45,204,6111
3,0.45,204,6112
4,0.45,204,6113
5,0.45,204,6114
0,0.6,204,6115
1,0.6,204,6116
2,0.6,204,6117
3,0.6,204,6118
4,0.6,204,6119
5,0.6,204,6120
0,0,205,6121
1,0,205,6122
2,0,205,6123
3,0,205,6124
4,0,205,6125
5,0,205,6126
0,0.15,205,6127
1,0.15,205,6128
2,0.15,205,6129
3,0.15,205,6130
4,0.15,205,6131
5,0.15,205,6132
0,0.3,205,6133
1,0.3,205,6134
2,0.3,205,6135
3,0.3,205,6136
4,0.3,205,6137
5,0.3,205,6138
0,0.45,205,6139
1,0.45,205,6140
2,0.45,205,6141
3,0.45,205,6142
4,0.45,205,6143
5,0.45,205,6144
0,0.6,205,6145
1,0.6,205,6146
2,0.6,205,6147
3,0.6,205,6148
4,0.6,205,6149
5,0.6,205,6150
0,0,206,6151
1,0,206,6152
2,0,206,6153
3,0,206,6154
4,0,206,6155
5,0,206,6156
0,0.15,206,6157
1,0.15,206,6158
2,0.15,206,6159
3,0.15,206,6160
4,0.15,206,6161
5,0.15,206,6162
0,0.3,206,6163
1,0.3,206,6164
2,0.3,206,6165
3,0.3,206,6166
4,0.3,206,6167
5,0.3,206,6168
0,0.45,206,6169
1,0.45,206,6170
2,0.45,206,6171
3,0.45,206,6172
4,0.45,206,6173
5,0.45,206,6174
0,0.6,206,6175
1,0.6,206,6176
2,0.6,206,6177
3,0.6,206,6178
4,0.6,206,6179
5,0.6,206,6180
0,0,207,6181
1,0,207,6182
2,0,207,6183
3,0,207,6184
4,0,207,6185
5,0,207,6186
0,0.15,207,6187
1,0.15,207,6188
2,0.15,207,6189
3,0.15,207,6190
4,0.15,207,6191
5,0.15,207,6192
0,0.3,207,6193
1,0.3,207,6194
2,0.3,207,6195
3,0.3,207,6196
4,0.3,207,6197
5,0.3,207,6198
0,0.45,207,6199
1,0.45,207,6200
2,0.45,207,6201
3,0.45,207,6202
4,0.45,207,6203
5,0.45,207,6204
0,0.6,207,6205
1,0.6,207,6206
2,0.6,207,6207
3,0.6,207,6208
4,0.6,207,6209
5,0.6,207,6210
0,0,208,6211
1,0,208,6212
2,0,208,6213
3,0,208,6214
4,0,208,6215
5,0,208,6216
0,0.15,208,6217
1,0.15,208,6218
2,0.15,208,6219
3,0.15,208,6220
4,0.15,208,6221
5,0.15,208,6222
0,0.3,208,6223
1,0.3,208,6224
2,0.3,208,6225
3,0.3,208,6226
4,0.3,208,6227
5,0.3,208,6228
0,0.45,208,6229
1,0.45,208,6230
2,0.45,208,6231
3,0.45,208,6232
4,0.45,208,6233
5,0.45,208,6234
0,0.6,208,6235
1,0.6,208,6236
2,0.6,208,6237
3,0.6,208,6238
4,0.6,208,6239
5,0.6,208,6240
0,0,209,6241
1,0,209,6242
2,0,209,6243
3,0,209,6244
4,0,209,6245
5,0,209,6246
0,0.15,209,6247
1,0.15,209,6248
2,0.15,209,6249
3,0.15,209,6250
4,0.15,209,6251
5,0.15,209,6252
0,0.3,209,6253
1,0.3,209,6254
2,0.3,209,6255
3,0.3,209,6256
4,0.3,209,6257
5,0.3,209,6258
0,0.45,209,6259
1,0.45,209,6260
2,0.45,209,6261
3,0.45,209,6262
4,0.45,209,6263
5,0.45,209,6264
0,0.6,209,6265
1,0.6,209,6266
2,0.6,209,6267
3,0.6,209,6268
4,0.6,209,6269
5,0.6,209,6270
0,0,210,6271
1,0,210,6272
2,0,210,6273
3,0,210,6274
4,0,210,6275
5,0,210,6276
0,0.15,210,6277
1,0.15,210,6278
2,0.15,210,6279
3,0.15,210,6280
4,0.15,210,6281
5,0.15,210,6282
0,0.3,210,6283
1,0.3,210,6284
2,0.3,210,6285
3,0.3,210,6286
4,0.3,210,6287
5,0.3,210,6288
0,0.45,210,6289
1,0.45,210,6290
2,0.45,210,6291
3,0.45,210,6292
4,0.45,210,6293
5,0.45,210,6294
0,0.6,210,6295
1,0.6,210,6296
2,0.6,210,6297
3,0.6,210,6298
4,0.6,210,6299
5,0.6,210,6300
0,0,211,6301
1,0,211,6302
2,0,211,6303
3,0,211,6304
4,0,211,6305
5,0,211,6306
0,0.15,211,6307
1,0.15,211,6308
2,0.15,211,6309
3,0.15,211,6310
4,0.15,211,6311
5,0.15,211,6312
0,0.3,211,6313
1,0.3,211,6314
2,0.3,211,6315
3,0.3,211,6316
4,0.3,211,6317
5,0.3,211,6318
0,0.45,211,6319
1,0.45,211,6320
2,0.45,211,6321
3,0.45,211,6322
4,0.45,211,6323
5,0.45,211,6324
0,0.6,211,6325
1,0.6,211,6326
2,0.6,211,6327
3,0.6,211,6328
4,0.6,211,6329
5,0.6,211,6330
0,0,212,6331
1,0,212,6332
2,0,212,6333
3,0,212,6334
4,0,212,6335
5,0,212,6336
0,0.15,212,6337
1,0.15,212,6338
2,0.15,212,6339
3,0.15,212,6340
4,0.15,212,6341
5,0.15,212,6342
0,0.3,212,6343
1,0.3,212,6344
2,0.3,212,6345
3,0.3,212,6346
4,0.3,212,6347
5,0.3,212,6348
0,0.45,212,6349
1,0.45,212,6350
2,0.45,212,6351
3,0.45,212,6352
4,0.45,212,6353
5,0.45,212,6354
0,0.6,212,6355
1,0.6,212,6356
2,0.6,212,6357
3,0.6,212,6358
4,0.6,212,6359
5,0.6,212,6360
0,0,213,6361
1,0,213,6362
2,0,213,6363
3,0,213,6364
4,0,213,6365
5,0,213,6366
0,0.15,213,6367
1,0.15,213,6368
2,0.15,213,6369
3,0.15,213,6370
4,0.15,213,6371
5,0.15,213,6372
0,0.3,213,6373
1,0.3,213,6374
2,0.3,213,6375
3,0.3,213,6376
4,0.3,213,6377
5,0.3,213,6378
0,0.45,213,6379
1,0.45,213,6380
2,0.45,213,6381
3,0.45,213,6382
4,0.45,213,6383
5,0.45,213,6384
0,0.6,213,6385
1,0.6,213,6386
2,0.6,213,6387
3,0.6,213,6388
4,0.6,213,6389
5,0.6,213,6390
0,0,214,6391
1,0,214,6392
2,0,214,6393
3,0,214,6394
4,0,214,6395
5,0,214,6396
0,0.15,214,6397
1,0.15,214,6398
2,0.15,214,6399
3,0.15,214,6400
4,0.15,214,6401
5,0.15,214,6402
0,0.3,214,6403
1,0.3,214,6404
2,0.3,214,6405
3,0.3,214,6406
4,0.3,214,6407
5,0.3,214,6408
0,0.45,214,6409
1,0.45,214,6410
2,0.45,214,6411
3,0.45,214,6412
4,0.45,214,6413
5,0.45,214,6414
0,0.6,214,6415
1,0.6,214,6416
2,0.6,214,6417
3,0.6,214,6418
4,0.6,214,6419
5,0.6,214,6420
0,0,215,6421
1,0,215,6422
2,0,215,6423
3,0,215,6424
4,0,215,6425
5,0,215,6426
0,0.15,215,6427
1,0.15,215,6428
2,0.15,215,6429
3,0.15,215,6430
4,0.15,215,6431
5,0.15,215,6432
0,0.3,215,6433
1,0.3,215,6434
2,0.3,215,6435
3,0.3,215,6436
4,0.3,215,6437
5,0.3,215,6438
0,0.45,215,6439
1,0.45,215,6440
2,0.45,215,6441
3,0.45,215,6442
4,0.45,215,6443
5,0.45,215,6444
0,0.6,215,6445
1,0.6,215,6446
2,0.6,215,6447
3,0.6,215,6448
4,0.6,215,6449
5,0.6,215,6450
0,0,216,6451
1,0,216,6452
2,0,216,6453
3,0,216,6454
4,0,216,6455
5,0,216,6456
0,0.15,216,6457
1,0.15,216,6458
2,0.15,216,6459
3,0.15,216,6460
4,0.15,216,6461
5,0.15,216,6462
0,0.3,216,6463
1,0.3,216,6464
2,0.3,216,6465
3,0.3,216,6466
4,0.3,216,6467
5,0.3,216,6468
0,0.45,216,6469
1,0.45,216,6470
2,0.45,216,6471
3,0.45,216,6472
4,0.45,216,6473
5,0.45,216,6474
0,0.6,216,6475
1,0.6,216,6476
2,0.6,216,6477
3,0.6,216,6478
4,0.6,216,6479
5,0.6,216,6480
0,0,217,6481
1,0,217,6482
2,0,217,6483
3,0,217,6484
4,0,217,6485
5,0,217,6486
0,0.15,217,6487
1,0.15,217,6488
2,0.15,217,6489
3,0.15,217,6490
4,0.15,217,6491
5,0.15,217,6492
0,0.3,217,6493
1,0.3,217,6494
2,0.3,217,6495
3,0.3,217,6496
4,0.3,217,6497
5,0.3,217,6498
0,0.45,217,6499
1,0.45,217,6500
2,0.45,217,6501
3,0.45,217,6502
4,0.45,217,6503
5,0.45,217,6504
0,0.6,217,6505
1,0.6,217,6506
2,0.6,217,6507
3,0.6,217,6508
4,0.6,217,6509
5,0.6,217,6510
0,0,218,6511
1,0,218,6512
2,0,218,6513
3,0,218,6514
4,0,218,6515
5,0,218,6516
0,0.15,218,6517
1,0.15,218,6518
2,0.15,218,6519
3,0.15,218,6520
4,0.15,218,6521
5,0.15,218,6522
0,0.3,218,6523
1,0.3,218,6524
2,0.3,218,6525
3,0.3,218,6526
4,0.3,218,6527
5,0.3,218,6528
0,0.45,218,6529
1,0.45,218,6530
2,0.45,218,6531
3,0.45,218,6532
4,0.45,218,6533
5,0.45,218,6534
0,0.6,218,6535
1,0.6,218,6536
2,0.6,218,6537
3,0.6,218,6538
4,0.6,218,6539
5,0.6,218,6540
0,0,219,6541
1,0,219,6542
2,0,219,6543
3,0,219,6544
4,0,219,6545
5,0,219,6546
0,0.15,219,6547
1,0.15,219,6548
2,0.15,219,6549
3,0.15,219,6550
4,0.15,219,6551
5,0.15,219,6552
0,0.3,219,6553
1,0.3,219,6554
2,0.3,219,6555
3,0.3,219,6556
4,0.3,219,6557
5,0.3,219,6558
0,0.45,219,6559
1,0.45,219,6560
2,0.45,219,6561
3,0.45,219,6562
4,0.45,219,6563
5,0.45,219,6564
0,0.6,219,6565
1,0.6,219,6566
2,0.6,219,6567
3,0.6,219,6568
4,0.6,219,6569
5,0.6,219,6570
0,0,220,6571
1,0,220,6572
2,0,220,6573
3,0,220,6574
4,0,220,6575
5,0,220,6576
0,0.15,220,6577
1,0.15,220,6578
2,0.15,220,6579
3,0.15,220,6580
4,0.15,220,6581
5,0.15,220,6582
0,0.3,220,6583
1,0.3,220,6584
2,0.3,220,6585
3,0.3,220,6586
4,0.3,220,6587
5,0.3,220,6588
0,0.45,220,6589
1,0.45,220,6590
2,0.45,220,6591
3,0.45,220,6592
4,0.45,220,6593
5,0.45,220,6594
0,0.6,220,6595
1,0.6,220,6596
2,0.6,220,6597
3,0.6,220,6598
4,0.6,220,6599
5,0.6,220,6600
0,0,221,6601
1,0,221,6602
2,0,221,6603
3,0,221,6604
4,0,221,6605
5,0,221,6606
0,0.15,221,6607
1,0.15,221,6608
2,0.15,221,6609
3,0.15,221,6610
4,0.15,221,6611
5,0.15,221,6612
0,0.3,221,6613
1,0.3,221,6614
2,0.3,221,6615
3,0.3,221,6616
4,0.3,221,6617
5,0.3,221,6618
0,0.45,221,6619
1,0.45,221,6620
2,0.45,221,6621
3,0.45,221,6622
4,0.45,221,6623
5,0.45,221,6624
0,0.6,221,6625
1,0.6,221,6626
2,0.6,221,6627
3,0.6,221,6628
4,0.6,221,6629
5,0.6,221,6630
0,0,222,6631
1,0,222,6632
2,0,222,6633
3,0,222,6634
4,0,222,6635
5,0,222,6636
0,0.15,222,6637
1,0.15,222,6638
2,0.15,222,6639
3,0.15,222,6640
4,0.15,222,6641
5,0.15,222,6642
0,0.3,222,6643
1,0.3,222,6644
2,0.3,222,6645
3,0.3,222,6646
4,0.3,222,6647
5,0.3,222,6648
0,0.45,222,6649
1,0.45,222,6650
2,0.45,222,6651
3,0.45,222,6652
4,0.45,222,6653
5,0.45,222,6654
0,0.6,222,6655
1,0.6,222,6656
2,0.6,222,6657
3,0.6,222,6658
4,0.6,222,6659
5,0.6,222,6660
0,0,223,6661
1,0,223,6662
2,0,223,6663
3,0,223,6664
4,0,223,6665
5,0,223,6666
0,0.15,223,6667
1,0.15,223,6668
2,0.15,223,6669
3,0.15,223,6670
4,0.15,223,6671
5,0.15,223,6672
0,0.3,223,6673
1,0.3,223,6674
2,0.3,223,6675
3,0.3,223,6676
4,0.3,223,6677
5,0.3,223,6678
0,0.45,223,6679
1,0.45,223,6680
2,0.45,223,6681
3,0.45,223,6682
4,0.45,223,6683
5,0.45,223,6684
0,0.6,223,6685
1,0.6,223,6686
2,0.6,223,6687
3,0.6,223,6688
4,0.6,223,6689
5,0.6,223,6690
0,0,224,6691
1,0,224,6692
2,0,224,6693
3,0,224,6694
4,0,224,6695
5,0,224,6696
0,0.15,224,6697
1,0.15,224,6698
2,0.15,224,6699
3,0.15,224,6700
4,0.15,224,6701
5,0.15,224,6702
0,0.3,224,6703
1,0.3,224,6704
2,0.3,224,6705
3,0.3,224,6706
4,0.3,224,6707
5,0.3,224,6708
0,0.45,224,6709
1,0.45,224,6710
2,0.45,224,6711
3,0.45,224,6712
4,0.45,224,6713
5,0.45,224,6714
0,0.6,224,6715
1,0.6,224,6716
2,0.6,224,6717
3,0.6,224,6718
4,0.6,224,6719
5,0.6,224,6720
0,0,225,6721
1,0,225,6722
2,0,225,6723
3,0,225,6724
4,0,225,6725
5,0,225,6726
0,0.15,225,6727
1,0.15,225,6728
2,0.15,225,6729
3,0.15,225,6730
4,0.15,225,6731
5,0.15,225,6732
0,0.3,225,6733
1,0.3,225,6734
2,0.3,225,6735
3,0.3,225,6736
4,0.3,225,6737
5,0.3,225,6738
0,0.45,225,6739
1,0.45,225,6740
2,0.45,225,6741
3,0.45,225,6742
4,0.45,225,6743
5,0.45,225,6744
0,0.6,225,6745
1,0.6,225,6746
2,0.6,225,6747
3,0.6,225,6748
4,0.6,225,6749
5,0.6,225,6750
0,0,226,6751
1,0,226,6752
2,0,226,6753
3,0,226,6754
4,0,226,6755
5,0,226,6756
0,0.15,226,6757
1,0.15,226,6758
2,0.15,226,6759
3,0.15,226,6760
4,0.15,226,6761
5,0.15,226,6762
0,0.3,226,6763
1,0.3,226,6764
2,0.3,226,6765
3,0.3,226,6766
4,0.3,226,6767
5,0.3,226,6768
0,0.45,226,6769
1,0.45,226,6770
2,0.45,226,6771
3,0.45,226,6772
4,0.45,226,6773
5,0.45,226,6774
0,0.6,226,6775
1,0.6,226,6776
2,0.6,226,6777
3,0.6,226,6778
4,0.6,226,6779
5,0.6,226,6780
0,0,227,6781
1,0,227,6782
2,0,227,6783
3,0,227,6784
4,0,227,6785
5,0,227,6786
0,0.15,227,6787
1,0.15,227,6788
2,0.15,227,6789
3,0.15,227,6790
4,0.15,227,6791
5,0.15,227,6792
0,0.3,227,6793
1,0.3,227,6794
2,0.3,227,6795
3,0.3,227,6796
4,0.3,227,6797
5,0.3,227,6798
0,0.45,227,6799
1,0.45,227,6800
2,0.45,227,6801
3,0.45,227,6802
4,0.45,227,6803
5,0.45,227,6804
0,0.6,227,6805
1,0.6,227,6806
2,0.6,227,6807
3,0.6,227,6808
4,0.6,227,6809
5,0.6,227,6810
0,0,228,6811
1,0,228,6812
2,0,228,6813
3,0,228,6814
4,0,228,6815
5,0,228,6816
0,0.15,228,6817
1,0.15,228,6818
2,0.15,228,6819
3,0.15,228,6820
4,0.15,228,6821
5,0.15,228,6822
0,0.3,228,6823
1,0.3,228,6824
2,0.3,228,6825
3,0.3,228,6826
4,0.3,228,6827
5,0.3,228,6828
0,0.45,228,6829
1,0.45,228,6830
2,0.45,228,6831
3,0.45,228,6832
4,0.45,228,6833
5,0.45,228,6834
0,0.6,228,6835
1,0.6,228,6836
2,0.6,228,6837
3,0.6,228,6838
4,0.6,228,6839
5,0.6,228,6840
0,0,229,6841
1,0,229,6842
2,0,229,6843
3,0,229,6844
4,0,229,6845
5,0,229,6846
0,0.15,229,6847
1,0.15,229,6848
2,0.15,229,6849
3,0.15,229,6850
4,0.15,229,6851
5,0.15,229,6852
0,0.3,229,6853
1,0.3,229,6854
2,0.3,229,6855
3,0.3,229,6856
4,0.3,229,6857
5,0.3,229,6858
0,0.45,229,6859
1,0.45,229,6860
2,0.45,229,6861
3,0.45,229,6862
4,0.45,229,6863
5,0.45,229,6864
0,0.6,229,6865
1,0.6,229,6866
2,0.6,229,6867
3,0.6,229,6868
4,0.6,229,6869
5,0.6,229,6870
0,0,230,6871
1,0,230,6872
2,0,230,6873
3,0,230,6874
4,0,230,6875
5,0,230,6876
0,0.15,230,6877
1,0.15,230,6878
2,0.15,230,6879
3,0.15,230,6880
4,0.15,230,6881
5,0.15,230,6882
0,0.3,230,6883
1,0.3,230,6884
2,0.3,230,6885
